,Prediction
41651,-5.726491892249722
41652,-5.489143822345387
41653,-4.696452911336027
41654,-6.629009603009065
41655,-4.717093937372539
41656,-4.827471541293034
41657,-4.05160661517121
41658,-4.3185999056032776
41659,-5.9107484169069
41660,-4.213121584160074
41661,-4.848294709533222
41662,-5.526029988800175
41663,-4.979594332171875
41664,-4.9925538643527005
41665,-2.6558929939331004
41666,-7.112457191603144
41667,-5.716348070976542
41668,-5.925805607364897
41669,-4.981421995992076
41670,-5.003395775088668
41671,-4.531227086691618
41672,-5.665947157294633
41673,-5.503272743959252
41674,-5.676469754142192
41675,-4.555058477827457
41676,-5.166577958017651
41677,-5.333544948257315
41678,-5.696406385407703
41679,-4.765362860462652
41680,-4.973059448747152
41681,-5.045177482487793
41682,-5.772889864105193
41683,-4.612619732497528
41684,-5.907739787320016
41685,-6.968804176342655
41686,-5.097549102367676
41687,-4.746938320196845
41688,-4.460963061092421
41689,-5.4386018521207005
41690,-4.374465711140956
41691,-4.654350864449362
41692,-5.117635856897777
41693,-4.564291622911322
41694,-5.587293787588221
41695,-4.494868807804735
41696,-3.2018347054886993
41697,-4.7150623456608445
41698,-6.070946380320962
41699,-5.2660834255549895
41700,-4.916566826395724
41701,-4.114046867964811
41702,-4.74461514185203
41703,-5.109959769914839
41704,-4.674897655673943
41705,-6.688786813175548
41706,-5.715103026577651
41707,-6.887449544931315
41708,-5.460966360605616
41709,-5.166664111459354
41710,-6.004493592291752
41711,-4.743548302595772
41712,-5.423561551827979
41713,-4.884455643102978
41714,-4.006869762824481
41715,-4.495437918500355
41716,-5.948735994492989
41717,-5.794689840259826
41718,-6.192457141481234
41719,-6.357681783140981
41720,-6.440793458994384
41721,-4.872627125960126
41722,-5.5857533304159395
41723,-4.151760935396778
41724,-5.070538374303125
41725,-5.982891710422666
41726,-5.473737228655061
41727,-5.561409655584288
41728,-4.565949156849041
41729,-5.411271228321469
41730,-4.386085729096447
41731,-4.280812394561978
41732,-4.540575725712606
41733,-4.63044743635237
41734,-4.688590363360089
41735,-5.7188683986307
41736,-4.602156748177307
41737,-4.0506923689170735
41738,-5.934251791572269
41739,-5.456909297745225
41740,-5.361354757100117
41741,-6.004962181704845
41742,-5.9096517254691765
41743,-4.707556391650827
41744,-4.982238550370653
41745,-4.211730871997202
41746,-4.952447029352673
41747,-5.1221779574780575
41748,-4.936033357673525
41749,-4.6749438260421465
41750,-5.265531520724145
41751,-4.684535297438687
41752,-5.214440443173517
41753,-6.009864215148017
41754,-4.381509989555962
41755,-6.545829793337266
41756,-6.835608140816785
41757,-6.03173113060512
41758,-5.58047068649851
41759,-6.345283228784588
41760,-4.897477576377306
41761,-3.9529284339837716
41762,-5.411520712078048
41763,-6.284353948857815
41764,-5.163073288058463
41765,-6.880754324918949
41766,-5.514219067912328
41767,-5.341459121299069
41768,-5.165505344243284
41769,-5.201863620444966
41770,-6.259690156368164
41771,-5.289452022084486
41772,-6.2362329222479005
41773,-4.7120878195435445
41774,-4.66182072894577
41775,-3.965192563465596
41776,-4.785806606654475
41777,-4.892344771741867
41778,-6.524350181529476
41779,-6.413086956627611
41780,-4.851862907110743
41781,-4.832746975899647
41782,-4.445668868679333
41783,-5.51076530374341
41784,-6.002226965560028
41785,-5.179665803830062
41786,-4.921594247193457
41787,-5.752527556668554
41788,-4.85447205440116
41789,-4.871911748770659
41790,-4.53401620115834
41791,-5.305985747655366
41792,-5.626332082464323
41793,-5.2839206686009055
41794,-4.814525650297996
41795,-4.701113862208518
41796,-4.873599524059034
41797,-4.893221640937929
41798,-5.927440654229327
41799,-4.962864679202726
41800,-5.333670739766922
41801,-6.226910247760268
41802,-5.305200995567002
41803,-5.687746807872692
41804,-5.709203017598419
41805,-5.531945204773989
41806,-6.168607839921763
41807,-5.566500899934563
41808,-5.644825868228909
41809,-5.013125103154079
41810,-5.188595208895347
41811,-5.5464559016032275
41812,-5.447611520667924
41813,-4.944286551074874
41814,-4.5142602479734375
41815,-5.202831148807683
41816,-5.920460483801757
41817,-5.786783927998601
41818,-6.253483220009911
41819,-4.6446160335250495
41820,-5.082207209971653
41821,-4.855647088741989
41822,-4.9767794610490546
41823,-6.632619786847121
41824,-7.118088236621945
41825,-5.267054913035176
41826,-6.11930464414274
41827,-5.167217068077732
41828,-5.019362632462687
41829,-5.214008990310962
41830,-5.558965367311291
41831,-5.237283062621256
41832,-4.587265049633871
41833,-5.522285716999486
41834,-6.39937950260745
41835,-4.668693058715055
41836,-4.843715930066778
41837,-5.22614323480839
41838,-4.900757583705765
41839,-4.9752833420539595
41840,-5.021587004298723
41841,-4.923136696158092
41842,-5.7775923533467575
41843,-6.3494404087797145
41844,-5.6049264038077995
41845,-5.657427292569247
41846,-4.6183208487018215
41847,-4.9572628807902435
41848,-5.201173923791051
41849,-4.7183221142289
41850,-6.4140459873278
41851,-5.163222365068958
41852,-6.006776948937611
41853,-9.314757413998944
41854,-7.401168541810787
41855,-4.802463701577752
41856,-4.689589349723229
41857,-8.011926042690769
41858,-5.3341751216969255
41859,-5.350529373944323
41860,-7.635160052923581
41861,-5.732728841533457
41862,-4.867099913649086
41863,-7.829839667971829
41864,-5.650281462004229
41865,-6.63639754192015
41866,-4.643068999009518
41867,-5.104189038054911
41868,-5.382143918678422
41869,-8.56494161224752
41870,-6.272831402850999
41871,-5.018683946477935
41872,-4.84772496191418
41873,-4.671906465572021
41874,-4.92981657594465
41875,-4.660812997430841
41876,-4.660585064487717
41877,-4.301225701290487
41878,-4.33032923320871
41879,-5.59255367699161
41880,-5.661556186398713
41881,-4.523845507196557
41882,-4.342851654158084
41883,-5.166607913653378
41884,-4.487273961633209
41885,-5.446990730127939
41886,-6.577169126770888
41887,-5.523291348062397
41888,-4.732911373595741
41889,-4.720997050349021
41890,-4.893414327325494
41891,-4.673290496564838
41892,-5.284564775377963
41893,-5.637595510169169
41894,-4.866088078054832
41895,-5.031247409041761
41896,-5.097194561948836
41897,-4.542624817387355
41898,-5.264206883600583
41899,-5.291054083266599
41900,-4.798960828619927
41901,-5.490070512083914
41902,-5.15522061891603
41903,-5.021587084535199
41904,-4.154484602637009
41905,-4.61494759035856
41906,-5.460261828010195
41907,-5.055528442861218
41908,-4.640586171316681
41909,-5.191514076576784
41910,-5.438370475947098
41911,-4.718285880530456
41912,-8.579277864406563
41913,-4.521860117300522
41914,-4.3210483701740925
41915,-4.409391813304002
41916,-6.343678110048456
41917,-5.792043245099452
41918,-5.637551699339715
41919,-4.161041039355683
41920,-5.082406862991984
41921,-4.496079698485299
41922,-5.06932145468255
41923,-4.815823672970955
41924,-5.241357940678021
41925,-7.167304922772873
41926,-6.280984451160053
41927,-6.407094995924362
41928,-6.139198241984799
41929,-5.714694116874684
41930,-5.756771642231031
41931,-5.220870402068982
41932,-5.319882635627494
41933,-5.987422448488439
41934,-5.3038828308583925
41935,-5.564503471958883
41936,-5.5844182043377915
41937,-5.301921065045677
41938,-5.713128685715486
41939,-5.802092156448695
41940,-5.967362937440427
41941,-7.932707259003271
41942,-5.304870922610488
41943,-5.0782269585343345
41944,-6.616038925099595
41945,-4.749507851195019
41946,-7.453334802303986
41947,-5.147318198559527
41948,-5.0321064781694
41949,-4.127718652039659
41950,-5.193789261320207
41951,-5.841726398855273
41952,-4.5765493565549376
41953,-3.5367446593012324
41954,-5.082653279472136
41955,-5.903632972264022
41956,-5.529862373032079
41957,-5.321614902766432
41958,-5.116432515078633
41959,-6.253693515427672
41960,-4.847632465967105
41961,-6.574002110243494
41962,-4.572218264172838
41963,-5.000134220637896
41964,-5.954436121656574
41965,-5.877961467925821
41966,-4.72094933522385
41967,-5.459594515351017
41968,-5.123229082852038
41969,-5.224783877995045
41970,-5.0989306830148
41971,-6.358435950079711
41972,-6.375763144627659
41973,-5.363941967231411
41974,-7.490077357690829
41975,-4.877855060484278
41976,-4.934944076044199
41977,-4.568182022930737
41978,-6.370538590520134
41979,-8.168849210253311
41980,-5.168537765810579
41981,-7.568709810345326
41982,-7.3537054525125125
41983,-6.33859856884875
41984,-4.92537077351669
41985,-6.012421959468633
41986,-5.5953543903831005
41987,-5.902957539442382
41988,-4.589959859768654
41989,-5.278269429076645
41990,-5.117327359613426
41991,-4.885192393653462
41992,-6.009920525687769
41993,-5.535016323386357
41994,-4.466009232053113
41995,-5.096758896455965
41996,-7.031281092120721
41997,-5.043602075395816
41998,-5.231840923778505
41999,-5.581498110972825
42000,-5.402824570581816
42001,-4.504760534541118
42002,-5.4688657017899525
42003,-5.314676949057339
42004,-5.790009508412803
42005,-4.926229091376419
42006,-5.614459831238696
42007,-6.269646446941994
42008,-5.560440776035336
42009,-5.611243162284624
42010,-5.099382014611487
42011,-5.262082412667475
42012,-4.752680231289935
42013,-4.988923050570425
42014,-5.727226009331714
42015,-6.471854784230994
42016,-4.715064851585954
42017,-5.335148826711576
42018,-5.9393608023792
42019,-4.993989614238215
42020,-7.124828697201345
42021,-5.180833381582413
42022,-5.597895194589236
42023,-5.219853838824326
42024,-4.442260409741014
42025,-5.858513251689758
42026,-7.70927757353714
42027,-5.21283475083912
42028,-5.089842347906582
42029,-5.389358812849552
42030,-5.150067639839799
42031,-5.372610510498356
42032,-6.205584811014516
42033,-5.147752123204343
42034,-4.925990300987734
42035,-4.803206490971309
42036,-5.3389178222892575
42037,-4.311138554499089
42038,-5.612069301339973
42039,-6.142826678825863
42040,-5.279876094128921
42041,-4.892879514043161
42042,-4.703665043719387
42043,-3.695838028312585
42044,-6.895650289762377
42045,-4.127300379339103
42046,-4.945254413154654
42047,-2.925158114810008
42048,-5.404445154945988
42049,-6.278471423105555
42050,-4.52453464496161
42051,-4.957657630194138
42052,-4.597535347900315
42053,-5.273161775863514
42054,-5.044121782358659
42055,-4.615929484625984
42056,-5.090102016925715
42057,-6.5853178101641765
42058,-4.847893896689435
42059,-4.752344578999004
42060,-5.152015262786504
42061,-4.8141774361804
42062,-8.26841697765426
42063,-5.296031828105545
42064,-5.250216071012515
42065,-8.607319061741274
42066,-8.856569503235447
42067,-9.426099593214966
42068,-6.450213586215216
42069,-4.395668764287444
42070,-7.483322201385271
42071,-6.276289022015044
42072,-4.442075260430971
42073,-4.597372184716435
42074,-5.029652658449631
42075,-4.400206134802774
42076,-10.188083970287117
42077,-5.527819913408677
42078,-4.886609375939118
42079,-5.804044385357456
42080,-5.445666278170574
42081,-6.34144320451469
42082,-4.775537899356577
42083,-5.556917550240655
42084,-5.003851320906186
42085,-5.52308432870604
42086,-7.517978914780292
42087,-7.797476859752425
42088,-4.746556654089693
42089,-5.048463800790664
42090,-5.045789809319201
42091,-4.934466414607551
42092,-4.991018175746618
42093,-5.4833626758493095
42094,-5.990180777399146
42095,-5.223695593409923
42096,-5.011677534004915
42097,-4.862900264205154
42098,-6.1165385019089165
42099,-5.062748898521419
42100,-5.4180789117861305
42101,-5.812116952963219
42102,-4.439825630344234
42103,-5.00402529223455
42104,-5.737226769801526
42105,-5.507774639526262
42106,-4.8702209658701845
42107,-5.145457399027946
42108,-8.502563712921337
42109,-3.920316343409248
42110,-5.43109246558828
42111,-6.141041149461231
42112,-4.902959845671409
42113,-6.034972410783242
42114,-8.358022562685125
42115,-4.748842902176309
42116,-4.869642228380388
42117,-4.893213715221074
42118,-5.840800026465214
42119,-5.037729086097642
42120,-5.55211157391676
42121,-5.909675875825526
42122,-5.918245100385744
42123,-5.3967093897772305
42124,-4.710602904077061
42125,-4.6043719717397025
42126,-6.370166494127139
42127,-4.883711339346487
42128,-6.881841062766515
42129,-5.788319760836419
42130,-4.166819388272251
42131,-4.784136309574485
42132,-4.421514513073343
42133,-4.78487138996322
42134,-5.012006734044085
42135,-4.621439675640398
42136,-4.587898768280792
42137,-5.491597041111966
42138,-6.917223020842716
42139,-6.154527166117575
42140,-5.647994342199319
42141,-5.3154863612417325
42142,-5.120580465929905
42143,-4.882651945646299
42144,-4.188055480968276
42145,-4.330160679734755
42146,-5.555038522987623
42147,-4.899232084179975
42148,-4.659678173509401
42149,-4.90400671320184
42150,-5.660760995496696
42151,-5.502333312730293
42152,-5.318470021570264
42153,-5.257820913882162
42154,-7.231983547226385
42155,-5.324267977151263
42156,-8.132693002519773
42157,-5.982037530252656
42158,-6.024468785353526
42159,-4.639584695122519
42160,-5.151428168470284
42161,-6.5763422414269925
42162,-4.211523004003009
42163,-6.465572169695041
42164,-4.961724396091023
42165,-4.180917002580661
42166,-5.170438611340983
42167,-4.827628981820484
42168,-6.8127982910261
42169,-6.68005165640691
42170,-5.552403955654242
42171,-5.15815089352661
42172,-4.848272486648416
42173,-5.549866993267431
42174,-5.296273852844101
42175,-7.510866295044678
42176,-5.390651377277606
42177,-5.095733361499637
42178,-5.4533763324844085
42179,-4.599368570774106
42180,-5.035569365839629
42181,-6.046168913452023
42182,-4.753440928400466
42183,-5.727815818421382
42184,-8.866709032940568
42185,-4.603781732320393
42186,-6.224547049076562
42187,-5.113335695054811
42188,-7.119968308533502
42189,-6.476465051591233
42190,-5.358650960019294
42191,-5.518913403340067
42192,-4.694443104040871
42193,-5.6634227135074084
42194,-4.190171226024099
42195,-6.053491231161238
42196,-5.681578125537971
42197,-5.088972585030503
42198,-5.47915821103403
42199,-6.371268677808988
42200,-4.709956480979293
42201,-4.76913589854951
42202,-10.259963957764102
42203,-5.039733064604168
42204,-5.118415906046751
42205,-5.84288874283454
42206,-5.485182028182905
42207,-8.41550766987196
42208,-4.969489382855958
42209,-6.354464343158308
42210,-6.084817312456474
42211,-4.932019781288067
42212,-8.66502023392939
42213,-6.239741024532661
42214,-4.852546616999403
42215,-5.537127523329992
42216,-4.507106426309293
42217,-4.915577695955717
42218,-5.901385038952016
42219,-6.6072631185021296
42220,-5.287522366812607
42221,-7.648669903021825
42222,-6.686761064894543
42223,-6.556455907152309
42224,-6.179760796773998
42225,-5.691580308914666
42226,-5.088493759657631
42227,-6.736699683273406
42228,-5.001563745201221
42229,-4.841809857894232
42230,-5.052713732492002
42231,-5.150302141683819
42232,-6.203882155653119
42233,-5.988062168543302
42234,-6.0871349817428895
42235,-5.7853993338276455
42236,-6.4383512176248
42237,-7.330028404783431
42238,-4.784514333856636
42239,-5.217087379420607
42240,-5.658767025603827
42241,-5.130966847647449
42242,-8.63514092041193
42243,-6.268484987112213
42244,-5.78035284280888
42245,-6.73087725873258
42246,-5.571425572293461
42247,-4.720861876941485
42248,-5.5272218809329114
42249,-5.310609121371927
42250,-5.609096667129521
42251,-5.579247652590727
42252,-6.10367243913952
42253,-6.156465160015597
42254,-6.732951351200615
42255,-5.16590154415807
42256,-5.553267319876992
42257,-5.735881894022403
42258,-5.845771857376668
42259,-6.0501970777281935
42260,-7.7681906221358945
42261,-7.435015919793367
42262,-5.6784520105418625
42263,-9.418026465957695
42264,-7.316002090677204
42265,-6.79890129365947
42266,-5.4538733562926245
42267,-5.6831991255068575
42268,-6.436352064201572
42269,-5.570679914912527
42270,-5.536374858093533
42271,-5.065095203390205
42272,-6.264808783426436
42273,-5.389995630111034
42274,-5.26324158264302
42275,-6.498762380795252
42276,-6.152014530152956
42277,-6.063933783523451
42278,-4.898231109941972
42279,-6.159525813318796
42280,-6.117895958497088
42281,-5.069649293145578
42282,-7.752099459703771
42283,-4.985277403549689
42284,-4.869484230004621
42285,-5.542470646807576
42286,-5.359776299862827
42287,-5.178526041756844
42288,-5.491387058660919
42289,-5.123409322358904
42290,-5.150808937227584
42291,-6.031139178156724
42292,-5.293579531209148
42293,-6.0538351471308
42294,-4.493884042977652
42295,-6.5007383587294365
42296,-6.781761728722051
42297,-5.731391966144386
42298,-6.410993895400199
42299,-5.533316681624762
42300,-4.955528215035523
42301,-6.621554730166503
42302,-5.554772106647783
42303,-6.085223024498654
42304,-5.037667957574335
42305,-6.006849007134704
42306,-5.183846699723963
42307,-4.2942458027845625
42308,-5.530529678569081
42309,-4.9963054810706025
42310,-5.007778826635504
42311,-5.713131817083755
42312,-5.82425429540214
42313,-5.089179917908984
42314,-5.332833115693009
42315,-5.906629836572855
42316,-5.265698814474364
42317,-6.237896484279931
42318,-5.987707795572693
42319,-5.256143679334203
42320,-6.049479097565644
42321,-4.9934629927343845
42322,-5.383223666924452
42323,-5.407602354387754
42324,-5.858745876870035
42325,-5.483585220633725
42326,-5.090086002876003
42327,-5.339467065886358
42328,-7.424631954622094
42329,-5.548385054513348
42330,-5.345397038084348
42331,-4.828207491209069
42332,-8.80841369762189
42333,-5.594045645090671
42334,-8.632782896902562
42335,-6.234042085217737
42336,-5.1342518190609
42337,-4.8736164259109955
42338,-5.308432638010319
42339,-9.017030653853888
42340,-5.09644928139897
42341,-5.872193026472019
42342,-4.932536972273263
42343,-7.223752712720825
42344,-6.146260074322541
42345,-5.55986344976773
42346,-4.751800368799997
42347,-5.277292791270242
42348,-5.301955215942774
42349,-5.47779229754821
42350,-5.216195972666616
42351,-4.7899226748983885
42352,-4.999067889605889
42353,-5.764021914270152
42354,-4.93333984145471
42355,-5.500478248848654
42356,-4.976884095897227
42357,-7.165945978869594
42358,-5.751760247166914
42359,-5.544588933303446
42360,-6.289569316197291
42361,-6.011916826327354
42362,-5.434404286642454
42363,-7.1472271866563055
42364,-4.921558735337053
42365,-4.936319669777326
42366,-5.490048862351192
42367,-4.873435932966011
42368,-7.8623764022146
42369,-5.358752766372038
42370,-4.142861086378945
42371,-5.4403700708020315
42372,-5.080632563330869
42373,-6.063545336753098
42374,-5.624719088891679
42375,-6.027857327919398
42376,-4.818121689685206
42377,-8.19158296166136
42378,-5.562110209987743
42379,-4.893834250236625
42380,-5.042551842027202
42381,-4.358342424981233
42382,-4.95382454590287
42383,-7.161642206129964
42384,-4.925641549197462
42385,-4.540911213514808
42386,-4.338634292934961
42387,-9.57675604420657
42388,-4.755942356005425
42389,-4.996282801860667
42390,-6.117977531670356
42391,-6.395141296088049
42392,-5.537201535384046
42393,-7.251194944910824
42394,-6.017579824028642
42395,-5.179041118437716
42396,-5.270602998882033
42397,-5.770445104494856
42398,-5.983306774575377
42399,-5.581462867562308
42400,-5.051639463429923
42401,-9.778013025755909
42402,-7.473799447414603
42403,-4.383193468847641
42404,-6.330810828379052
42405,-8.850765866070814
42406,-4.937039211379245
42407,-4.788314996279633
42408,-4.608304881662679
42409,-7.3650747014307765
42410,-4.661948856624547
42411,-7.01579925998823
42412,-3.620602071081906
42413,-5.1603310243983
42414,-5.151424909147143
42415,-4.625473328261279
42416,-4.009540044154024
42417,-5.032779010416662
42418,-4.514055227162603
42419,-5.131490303723752
42420,-6.038833496633402
42421,-4.6251586374902285
42422,-5.186787329969976
42423,-7.439063853505217
42424,-5.781365508417964
42425,-5.072325885015436
42426,-5.417270794474145
42427,-5.491636156686565
42428,-5.074453172378237
42429,-4.470520441842607
42430,-5.7449357444922615
42431,-4.629116022048582
42432,-4.989818621470098
42433,-4.263394159681708
42434,-5.457985382396819
42435,-5.847325093309087
42436,-7.756706111430426
42437,-5.444737119752547
42438,-4.786454023739577
42439,-6.73153202689027
42440,-5.31264063947872
42441,-5.452474063142611
42442,-5.425987355292491
42443,-4.845367198335276
42444,-5.200390583077573
42445,-4.853739094027865
42446,-6.108076460409678
42447,-4.571824857333121
42448,-5.177479249629733
42449,-4.201060078277182
42450,-4.679002528483586
42451,-5.0662053490780705
42452,-6.085171607915888
42453,-6.525930554641978
42454,-5.3896354486655556
42455,-4.910906965400354
42456,-5.349300885797344
42457,-5.587521873449888
42458,-5.025865630544688
42459,-5.1644055956079455
42460,-4.652714950042044
42461,-6.081629301940563
42462,-5.215248252531695
42463,-5.4185151698788925
42464,-5.7943548805523974
42465,-5.345936929513231
42466,-4.939184156360126
42467,-5.5020227389566765
42468,-6.422487090136611
42469,-5.119617700152268
42470,-5.303220474141141
42471,-5.579494692127359
42472,-5.251546586188256
42473,-5.583778444162587
42474,-4.667951575801359
42475,-5.53169566474732
42476,-4.554987004090687
42477,-5.425733902635976
42478,-6.225563337180051
42479,-6.138399183718194
42480,-5.048450535634044
42481,-6.103887712063895
42482,-5.268291161661213
42483,-4.892232929798686
42484,-4.9481904385957565
42485,-4.4613248122831415
42486,-5.3061697141957795
42487,-6.167745150178941
42488,-5.948110724445987
42489,-7.592055497237064
42490,-6.014435614594219
42491,-5.68512945317775
42492,-5.3927222339113925
42493,-5.043177320702468
42494,-5.230045401839296
42495,-4.702313274046142
42496,-5.838201291290383
42497,-6.242986510969598
42498,-7.114679801396944
42499,-5.205671100086528
42500,-5.802292583457411
42501,-5.241732766198665
42502,-4.983312913279955
42503,-5.693104102055906
42504,-6.316287430916394
42505,-5.465625090482766
42506,-8.317397585341338
42507,-6.908379536260394
42508,-8.671843924004557
42509,-6.434755293293695
42510,-8.30939908782093
42511,-5.428435918139847
42512,-5.192815829932423
42513,-6.3031094324996495
42514,-5.2250410785818096
42515,-4.199706625382336
42516,-7.606554938189302
42517,-5.665913152691492
42518,-5.298519125321083
42519,-4.885895529610589
42520,-4.998727776526194
42521,-5.645302357869872
42522,-4.926934667577538
42523,-6.156848387258987
42524,-5.861503024413678
42525,-7.971872810484781
42526,-6.890495017351379
42527,-5.685686273069181
42528,-6.148081236623357
42529,-6.4258200557056355
42530,-5.588629178695818
42531,-5.26903069929394
42532,-5.748098797532405
42533,-5.059679354652862
42534,-4.81940674172647
42535,-5.293179707335515
42536,-4.954528859019131
42537,-7.845586138171641
42538,-5.559045274451462
42539,-6.629903048583314
42540,-5.019107255343103
42541,-5.669274636437691
42542,-6.792733239351854
42543,-5.955230711146963
42544,-7.665395006225625
42545,-7.456920087967661
42546,-4.93409240264576
42547,-4.094108559404917
42548,-5.162992746398826
42549,-5.588471913800019
42550,-4.879373876431508
42551,-4.90586937157129
42552,-5.192857198635064
42553,-6.026302701509494
42554,-7.2523336187574605
42555,-5.2034415666806195
42556,-6.254930236051695
42557,-5.2347337550748305
42558,-4.7439772504013265
42559,-4.850924090545965
42560,-5.041434568773837
42561,-4.6428847701947955
42562,-4.6399781790381525
42563,-5.325025841462147
42564,-5.356614641961156
42565,-4.562052777146198
42566,-7.526879270183659
42567,-4.425454671054404
42568,-6.23664399329575
42569,-5.235888552465135
42570,-6.268772431081075
42571,-6.205525024834944
42572,-5.139523658468939
42573,-5.259697814053271
42574,-5.731430365524886
42575,-7.189402814579129
42576,-5.531091829056837
42577,-5.003500538571658
42578,-3.7958889899014996
42579,-6.739669690207725
42580,-4.424889591126786
42581,-5.206926031248243
42582,-5.732260278099548
42583,-4.620473490117632
42584,-5.0056648155455195
42585,-6.178771528126216
42586,-5.301076191648781
42587,-4.469334742680268
42588,-5.79228223656396
42589,-5.347279241098814
42590,-5.079863197508058
42591,-4.330995541739316
42592,-4.640601354448658
42593,-5.084053232179929
42594,-6.348229985409773
42595,-5.145529516756256
42596,-4.519126565174359
42597,-6.003024000263458
42598,-4.852207101925201
42599,-7.549660470086342
42600,-6.303761127003353
42601,-5.705342146351976
42602,-6.004667300439993
42603,-5.568953039894357
42604,-7.354661055964048
42605,-7.117366952141111
42606,-7.060579946256251
42607,-5.4952710547422825
42608,-4.775189016398982
42609,-4.995710282728682
42610,-5.305667896659699
42611,-5.126110836140567
42612,-4.683345083849554
42613,-5.611430800211331
42614,-5.3937682474111055
42615,-4.936367444368493
42616,-5.293987767820017
42617,-4.888995994307776
42618,-5.045521794822455
42619,-6.887142264934836
42620,-5.624586226639607
42621,-5.1650541921316435
42622,-6.391918594070575
42623,-6.159989569006143
42624,-6.042626884199501
42625,-5.825175357937044
42626,-4.727394885092004
42627,-5.115259675466588
42628,-5.109904400746528
42629,-5.381166635456559
42630,-7.633208508191771
42631,-2.3706633019583427
42632,-6.009817885643727
42633,-5.536230580300747
42634,-4.866404492145507
42635,-4.132100336312019
42636,-4.615149066131849
42637,-5.408739972853649
42638,-5.297503000028283
42639,-4.583425411344123
42640,-4.867529251498612
42641,-4.777311722858083
42642,-4.533175428181105
42643,-5.066713506784252
42644,-6.893496766118649
42645,-5.234753704842467
42646,-4.978243818143095
42647,-4.691967768468343
42648,-6.2196556424502
42649,-4.378729380338386
42650,-5.003704080797666
42651,-5.62095141665118
42652,-5.960220630638142
42653,-5.225189193315859
42654,-5.313927019568552
42655,-4.718212752184055
42656,-4.843958612222788
42657,-4.52569621317426
42658,-5.50214143034468
42659,-4.956008788137458
42660,-4.619447656611226
42661,-9.3281459337177
42662,-5.127832559775142
42663,-4.71494466602393
42664,-5.083406562083952
42665,-4.6330617765188435
42666,-7.026188027812132
42667,-6.176009952110061
42668,-5.359644557385052
42669,-7.257566697316124
42670,-5.9186543902933515
42671,-5.405213223737759
42672,-5.318220496943731
42673,-4.838981681322817
42674,-4.514456201303395
42675,-6.132281940424393
42676,-4.738559616902533
42677,-4.915299563805161
42678,-5.139322011934124
42679,-5.008938090450877
42680,-4.926387338600933
42681,-5.34096188703786
42682,-5.11135174171442
42683,-6.322622650345596
42684,-6.273442426810011
42685,-4.934428790442261
42686,-5.4262941052286955
42687,-5.2894094958232865
42688,-5.949192450372612
42689,-6.31455368736311
42690,-5.58018862307951
42691,-6.927566901371039
42692,-4.969401704798352
42693,-4.153388491685425
42694,-7.385129173893958
42695,-4.689862314415839
42696,-5.107776050686989
42697,-5.3270054939088025
42698,-6.966231365400666
42699,-4.1122446688758325
42700,-5.839830715269611
42701,-5.652943477862727
42702,-5.990911185592863
42703,-6.950487882491367
42704,-5.87758323329644
42705,-6.557101232616318
42706,-5.610845521105555
42707,-5.2649546534390135
42708,-5.16499442722895
42709,-5.814749657527193
42710,-4.75041059310218
42711,-6.55325223576002
42712,-4.166101932846703
42713,-6.307588737541713
42714,-5.625261236457798
42715,-4.53956037373517
42716,-5.039113723355215
42717,-4.439110506294157
42718,-5.898644758944119
42719,-5.261342098277118
42720,-5.394167735334411
42721,-4.9350618228890255
42722,-5.166176365783874
42723,-5.700918572072927
42724,-6.353757402803742
42725,-5.441732327805837
42726,-5.217743185450919
42727,-4.917737312722762
42728,-5.212063384415049
42729,-0.009435545769896867
42730,-5.90500976988434
42731,-5.438325416100965
42732,-6.840976117513721
42733,-0.027527707773870386
42734,-5.0111416615505195
42735,-7.240835700343556
42736,-5.089139517574525
42737,-5.809986409039949
42738,-5.925390302901621
42739,-5.294003313747897
42740,-5.240150305500917
42741,-4.855543065742748
42742,-5.370865551742633
42743,-4.876607464183645
42744,-5.484008869471524
42745,-7.149302945160446
42746,-3.630691886336701
42747,-4.8286687995313535
42748,-4.746413445721564
42749,-4.513087452705781
42750,-4.864167523764158
42751,-4.908481091427778
42752,-5.173030308002404
42753,-5.131601495375079
42754,-6.0104259856315405
42755,-5.768054134329465
42756,-4.798811497686032
42757,-5.342542157436519
42758,-5.044384496054304
42759,-5.243426815398158
42760,-5.203691482790661
42761,-5.027401300137792
42762,-4.984058283317837
42763,-5.387323223848139
42764,-6.254605729978141
42765,-6.196151100218819
42766,-5.471045516918468
42767,-7.6188805547619385
42768,-5.095431631784837
42769,-4.704923156816566
42770,-4.829785806099406
42771,-4.840957990738311
42772,-5.584223321991462
42773,-5.202595426514153
42774,-5.690192066926537
42775,-5.133339478803525
42776,-5.526519763495089
42777,-4.800441401400524
42778,-5.398995940337027
42779,-4.597687026790614
42780,-4.999282165556945
42781,-5.296432066205828
42782,-5.9719574356876075
42783,-5.835220440430452
42784,-5.65256630503393
42785,-5.603910248222363
42786,-4.924913504210156
42787,-7.376215907118458
42788,-6.220188361815171
42789,-5.721498168761605
42790,-4.826327275040705
42791,-5.080054789850575
42792,-5.811598138144634
42793,-6.451918351794798
42794,-5.144741675423503
42795,-6.557366615472527
42796,-6.739191877821378
42797,-4.955648310316101
42798,-4.810515745985809
42799,-5.7260292696279995
42800,-4.993778102418864
42801,-5.701972739854898
42802,-5.691178965461539
42803,-5.996022216169477
42804,-4.7974022943392916
42805,-4.895058317686165
42806,-5.825304579744942
42807,-5.686669352599635
